instance,N_S,rmse,lambda,t_max,c_rte,n_max,r_at_tmax,bias_bound,var_prefactor,target_value,N_y,N_z,J,K
4,280721,0.058378894118449674,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,385662,0.04659720844028784,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,529831,0.033212388476134,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,727895,0.02882826392200617,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,1000000,0.021863180870284642,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
5,100,4.677913082878062,1.3176959034481892,74.16676065109897,1.0,4,5501,4.606033921074131e-06,1566.3744246554575,1.838003563556547,6.830978942113827,1.9859602939681107,41,31
5,137,3.672788298189719,1.3176959034481892,74.16676065109897,1.0,4,5501,4.606033921074131e-06,1566.3744246554575,1.838003563556547,6.830978942113827,1.9859602939681107,41,31
5,188,2.606023356842822,1.3176959034481892,74.16676065109897,1.0,4,5501,4.606033921074131e-06,1566.3744246554575,1.838003563556547,6.830978942113827,1.9859602939681107,41,31
5,259,2.16847434090213,1.3176959034481892,74.16676065109897,1.0,4,5501,4.606033921074131e-06,1566.3744246554575,1.838003563556547,6.830978942113827,1.9859602939681107,41,31
5,356,1.6743937337873598,1.3176959034481892,74.16676065109897,1.0,4,5501,4.606033921074131e-06,1566.3744246554575,1.838003563556547,6.830978942113827,1.9859602939681107,41,31
